"","region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
"1",17001000100,4593,96,0,0,4,25562,591,47.2
"2",17001000201,1979,96,4,0,1,22667,542,43.9
"3",17001000202,2801,86,4,1,3,20745,526,30.6
"4",17001000400,4095,88,10,0,1,18678,377,42.4
"5",17001000500,2066,79,20,0,0,15948,408,42.7
"6",17001000600,3681,96,2,1,1,34200,466,35.5
"7",17001000700,1485,62,26,0,1,14357,377,30.5
"8",17001000800,2838,81,12,0,1,13041,371,34.3
"9",17001000900,2512,90,6,1,0,18504,429,33.4
"10",17001001001,3640,95,2,1,1,20446,512,32.7
"11",17001001002,3198,96,2,0,0,23333,903,47.1
"12",17001001100,7974,90,1,5,2,29529,538,39.3
"13",17001010100,4073,96,0,0,3,23774,361,42.1
"14",17001010200,3712,96,1,0,0,22976,309,42.4
"15",17001010300,6128,98,1,0,1,23174,338,37.9
"16",17001010400,3336,100,0,0,0,27046,429,48
"17",17001010500,2987,98,1,0,0,36678,538,47.2
"18",17001010600,6054,99,0,0,0,25985,348,43.1
"19",17003957600,2821,77,17,1,1,15169,335,41.1
"20",17003957700,2146,78,19,0,3,15705,317,45.3
"21",17003957800,1662,28,68,1,3,12797,270,39
"22",17003957900,1351,37,59,0,0,8079,236,36
"23",17005951200,2992,93,4,1,0,28779,472,46.4
"24",17005951300,6762,84,2,2,3,20931,461,30.1
"25",17005951400,3066,93,1,1,5,21914,425,43.6
"26",17005951500,4845,90,1,0,4,23716,502,43.2
"27",17007010100,8452,61,3,0,34,20089,612,32.2
"28",17007010200,5899,63,2,1,34,18552,491,34.1
"29",17007010300,6680,64,3,0,33,18386,492,36.2
"30",17007010400,6994,73,2,3,21,25332,771,38.2
"31",17007010500,10081,87,5,2,5,40141,395,44.2
"32",17007010601,3830,85,0,0,15,24823,531,39.9
"33",17007010602,12132,86,1,2,10,26440,934,35
"34",17009970400,2893,94,0,2,1,29716,492,44.3
"35",17009970500,4011,66,25,0,8,13947,336,34.4
"36",17011964700,2864,97,0,0,2,28371,472,44.4
"37",17011964800,3583,96,0,0,3,23772,434,42.2
"38",17011964900,2414,96,1,0,2,26652,387,46.3
"39",17011965000,3866,64,1,0,34,19378,427,36.4
"40",17011965100,4312,88,1,1,9,33451,576,41.4
"41",17011965200,3431,84,2,0,12,22510,450,40.6
"42",17011965300,3638,95,0,0,3,29091,546,43.4
"43",17011965400,3678,94,1,1,2,28897,490,48.1
"44",17011965500,3698,93,0,1,5,26344,475,48.7
"45",17011965600,3110,96,0,1,1,28017,422,42.6
"46",17013951200,2858,98,0,0,0,25429,352,45
"47",17013951300,2204,98,0,0,0,28862,398,45.4
"48",17015960100,3669,95,0,0,3,29183,428,51.3
"49",17015960200,2219,99,0,1,0,28235,399,49.1
"50",17015960300,3099,93,0,0,5,20499,390,44.4
"51",17015960400,2371,93,1,0,2,32474,358,43.7
"52",17015960500,2412,95,0,0,2,25617,348,42
"53",17015960600,1429,91,4,0,5,28087,431,45.6
"54",17017960100,2540,97,0,0,2,24706,415,40.1
"55",17017960200,2587,94,1,0,4,24473,370,43.9
"56",17017960300,3062,87,3,0,10,25315,435,44.4
"57",17017960400,2606,64,1,0,32,18567,425,36.1
"58",17017960500,2735,49,10,0,40,17977,444,30.8
"59",17019000200,1500,10,86,1,0,15790,557,43.6
"60",17019000301,4312,69,7,15,8,6066,762,21.5
"61",17019000302,3005,40,8,43,6,12075,634,23.3
"62",17019000401,4819,69,5,17,5,3860,706,20
"63",17019000402,4256,76,5,12,5,6157,721,21.3
"64",17019000500,3779,77,5,9,6,33056,546,32.8
"65",17019000700,3610,38,31,4,26,14947,486,29
"66",17019000800,5065,40,26,23,11,21041,830,28.4
"67",17019000901,4647,32,54,3,8,14245,631,27.8
"68",17019000902,6549,68,19,9,4,26897,876,30.9
"69",17019001000,4442,72,17,5,1,27956,609,37.3
"70",17019001100,3987,82,8,4,4,36702,817,40.4
"71",17019001201,6855,54,21,16,4,22366,734,32.4
"72",17019001203,4931,80,11,3,2,34187,845,35.7
"73",17019001204,3571,77,1,18,3,44792,586,43.5
"74",17019001205,5718,70,5,18,6,52026,1062,34.7
"75",17019001206,1775,89,2,5,4,56646,601,57.7
"76",17019001301,5926,78,6,11,4,41276,816,39.7
"77",17019001302,3790,79,6,9,4,47420,873,54
"78",17019001400,6894,64,5,17,9,16053,624,19.8
"79",17019005300,6225,29,39,27,3,11737,1073,22.9
"80",17019005401,4100,66,19,3,9,21842,642,30.3
"81",17019005402,2920,84,5,4,5,25850,626,44.3
"82",17019005500,5727,71,15,7,4,25012,611,33.6
"83",17019005600,6084,65,25,5,3,25758,556,31.3
"84",17019005701,4321,69,18,9,3,34984,529,45
"85",17019005702,3221,78,18,2,1,36864,699,38.7
"86",17019005800,3828,77,5,11,7,29504,766,23.9
"87",17019005900,6301,60,7,22,8,6555,785,20.4
"88",17019006000,3679,37,10,42,6,9280,670,20.2
"89",17019010100,4610,67,16,0,9,20010,429,36
"90",17019010204,4231,60,14,1,21,22990,466,36.6
"91",17019010300,4177,47,37,2,9,14913,553,27.6
"92",17019010400,4798,93,2,0,3,26399,436,40.4
"93",17019010500,4462,97,0,0,1,30449,515,42.9
"94",17019010601,6181,97,0,1,1,34744,656,38.5
"95",17019010603,6780,93,1,1,0,35519,685,41.4
"96",17019010604,2986,89,5,1,0,30659,511,43.1
"97",17019010700,7910,97,0,0,2,30029,627,36.9
"98",17019010800,4653,95,1,1,3,31047,559,40.6
"99",17019010900,9565,94,1,0,4,29569,690,34.9
"100",17019011000,3828,77,10,2,9,26680,593,30.5
"101",17019011100,2410,49,2,36,10,14988,746,23.8
"102",17021958100,2900,97,0,1,1,25590,446,41.2
"103",17021958200,4121,97,0,1,1,24573,409,39.2
"104",17021958300,4210,95,1,2,1,25680,436,47.2
"105",17021958400,3689,97,1,1,1,26717,372,45.3
"106",17021958500,2820,95,1,0,4,24176,455,39
"107",17021958600,2217,96,0,0,3,28212,448,36
"108",17021958700,4887,87,9,0,2,18003,394,38.9
"109",17021958800,2936,99,0,0,0,17742,409,40.5
"110",17021958900,2540,96,2,0,0,14504,405,37.2
"111",17021959000,4331,99,0,0,1,32073,511,45.6
"112",17023060100,4978,98,0,1,0,25159,549,43.2
"113",17023060200,4219,96,1,0,2,23560,446,40.7
"114",17023060300,5370,97,0,0,2,23474,344,42.8
"115",17023060400,1717,100,0,0,0,26170,382,45.6
"116",17025971900,2355,97,0,1,0,28293,602,42.3
"117",17025972000,2855,98,1,1,0,24124,295,47.6
"118",17025972100,5317,95,1,1,0,18792,343,41.8
"119",17025972200,3217,97,0,0,1,22001,239,45
"120",17027900100,6100,97,0,1,2,33020,592,40.9
"121",17027900200,2073,99,0,0,1,32830,378,39.7
"122",17027900300,6847,96,0,0,3,30311,587,37.5
"123",17027900401,1376,97,1,0,0,22353,501,45.5
"124",17027900402,5265,92,3,1,2,27851,505,37.8
"125",17027900500,7077,79,13,0,6,18938,389,39.5
"126",17027900601,2364,98,0,0,1,29816,403,39.1
"127",17027900602,6789,91,3,0,3,28653,559,41.1
"128",17029000100,3106,97,0,0,2,21878,343,42.1
"129",17029000200,6276,99,1,0,0,30835,571,41
"130",17029000300,4666,96,1,0,1,24247,443,40.6
"131",17029000400,2269,96,0,0,3,15176,424,41.3
"132",17029000500,6439,95,1,1,2,17547,450,38.7
"133",17029000600,3771,96,0,0,0,26278,382,43.6
"134",17029000700,6575,86,9,2,2,17009,550,23.4
"135",17029000800,5700,74,14,3,7,6725,478,20.4
"136",17029000900,4335,93,3,2,1,40627,520,41.8
"137",17029001000,3789,85,5,1,5,25524,518,39.8
"138",17029001100,3347,94,2,0,2,20694,437,39.2
"139",17029001200,3459,94,0,0,1,19409,408,32
"140",17031010100,5068,34,45,5,12,21845,742,32.4
"141",17031010201,7316,22,46,5,25,19853,857,30.6
"142",17031010202,2583,38,32,2,25,21658,870,41
"143",17031010300,6065,44,26,14,15,25705,795,39.4
"144",17031010400,4694,65,15,6,11,26260,814,26.5
"145",17031010501,3816,58,29,4,4,26070,757,37.2
"146",17031010502,3760,54,14,15,16,22552,760,27.4
"147",17031010503,2325,61,8,12,15,23929,624,34.1
"148",17031010600,6946,35,35,1,25,25849,836,34.1
"149",17031010701,3943,33,17,3,45,26701,857,35.6
"150",17031010702,5520,21,22,4,51,19562,816,30.9
"151",17031020100,4182,31,37,20,11,20853,928,34.7
"152",17031020200,6556,65,6,21,6,28273,935,40.8
"153",17031020301,5233,71,5,9,12,29207,774,40.4
"154",17031020302,4514,58,12,14,16,53216,898,41.3
"155",17031020400,4380,44,16,14,24,26886,915,38.5
"156",17031020500,6044,24,17,20,32,15909,810,33.1
"157",17031020601,6595,56,5,16,19,18795,922,29.7
"158",17031020602,3932,25,10,31,31,20691,882,35.4
"159",17031020701,1920,55,8,15,14,36737,1254,39.2
"160",17031020702,8010,43,2,38,14,17522,860,35.3
"161",17031020801,4797,39,1,15,39,23720,858,40.2
"162",17031020802,7251,25,5,52,16,16782,910,34.4
"163",17031020901,5363,25,15,28,27,18268,902,31.3
"164",17031020902,4528,46,19,24,11,18347,795,36.8
"165",17031030101,3855,45,19,10,22,32525,754,43.6
"166",17031030102,3101,47,20,10,18,31002,748,45.7
"167",17031030103,2138,56,14,12,17,22863,734,32.3
"168",17031030104,3536,49,17,15,8,17073,832,22.4
"169",17031030200,5709,71,8,5,14,41043,929,33.3
"170",17031030300,2931,37,13,8,41,22786,792,35.9
"171",17031030400,2589,50,11,8,28,32141,714,35.6
"172",17031030500,6588,52,7,9,31,36577,977,35.5
"173",17031030601,3169,52,21,15,9,30191,736,41.9
"174",17031030603,2123,36,37,17,7,20710,718,32.1
"175",17031030604,2860,50,17,27,3,38458,881,41.6
"176",17031030701,1973,42,19,28,5,24930,691,36.6
"177",17031030702,1538,77,3,19,1,46836,887,52
"178",17031030703,2620,66,16,9,6,35269,679,37.5
"179",17031030706,3339,49,20,12,15,39966,889,44.1
"180",17031030800,4200,61,3,13,15,48779,1102,36.8
"181",17031030900,3279,59,2,15,21,38550,1121,37.8
"182",17031031000,3218,68,3,10,16,43078,943,38.4
"183",17031031100,4228,62,5,16,15,44254,897,38.6
"184",17031031200,5323,39,31,14,11,22720,451,41.5
"185",17031031300,7491,40,25,20,11,29334,728,43.2
"186",17031031400,5216,72,8,4,10,54204,1104,41.8
"187",17031031501,3321,41,30,22,6,24380,723,38.7
"188",17031031502,4532,30,42,4,18,20389,564,33.5
"189",17031031700,6564,53,25,8,13,35162,677,33.9
"190",17031031800,1774,69,1,12,17,42167,763,32.5
"191",17031031900,2272,74,6,8,10,51892,942,37.7
"192",17031032100,6968,70,11,8,10,43170,852,32.6
"193",17031040100,4074,62,6,7,22,32416,853,39.2
"194",17031040201,5679,71,1,10,15,37413,1051,34.3
"195",17031040202,6816,49,9,20,19,24973,827,34.7
"196",17031040300,2545,55,8,25,8,37542,1050,44.5
"197",17031040401,2982,68,2,7,20,40880,919,37.3
"198",17031040402,4431,65,5,13,15,45456,918,33.1
"199",17031040600,2529,74,3,5,16,48662,958,34.8
"200",17031040700,3168,66,2,6,24,50016,1063,37.5
"201",17031040800,1766,79,3,7,5,39813,1155,34.8
"202",17031040900,2174,74,0,5,16,54620,890,33.1
"203",17031050100,2558,82,2,3,12,52999,1155,31.6
"204",17031050200,5072,64,2,4,29,47146,914,36.5
"205",17031050300,2531,74,0,6,16,43384,998,37.1
"206",17031050500,5204,84,1,2,8,56065,1284,35.5
"207",17031050600,2503,83,2,5,8,48473,1243,30.7
"208",17031050700,1488,86,1,1,10,60980,1345,33.1
"209",17031050800,1349,87,0,4,6,94813,1488,34.2
"210",17031050900,1644,91,0,4,3,56784,999,32
"211",17031051000,1551,76,2,9,13,64901,1278,30.7
"212",17031051100,1683,71,6,4,17,49099,977,31
"213",17031051200,1630,76,6,6,11,67247,1196,32.9
"214",17031051300,2730,81,2,1,14,76266,1334,32.6
"215",17031051400,2373,68,3,2,21,55319,1033,30.6
"216",17031060100,2582,79,6,1,13,73155,1193,33.5
"217",17031060200,1835,76,4,6,13,48611,957,34.2
"218",17031060300,3270,94,0,3,2,68971,1354,29.7
"219",17031060400,4162,83,0,3,12,68643,1212,28.6
"220",17031060500,1157,74,4,12,8,48132,816,40.6
"221",17031060800,4834,78,5,11,5,67705,1182,31.9
"222",17031060900,6557,66,6,5,17,51450,997,33.7
"223",17031061000,1672,70,1,10,16,53702,1301,27.6
"224",17031061100,1253,92,0,4,4,50527,1383,27.9
"225",17031061200,2296,86,1,4,3,52656,1649,26.6
"226",17031061500,2028,86,0,3,9,64217,1485,28.8
"227",17031061800,1145,80,1,7,10,42172,982,29.3
"228",17031061901,3767,72,4,11,11,53634,960,31.3
"229",17031061902,3891,79,5,5,7,66619,1001,39.9
"230",17031062000,2762,82,5,4,6,57382,1112,30.6
"231",17031062100,3313,80,1,13,5,62008,1260,29.9
"232",17031062200,3085,84,1,5,8,67582,1584,29
"233",17031062300,1668,89,0,4,5,71851,1444,28.3
"234",17031062400,1709,85,1,6,7,72275,1443,30.3
"235",17031062500,1246,90,0,4,4,70088,1310,30.3
"236",17031062600,2272,73,1,8,16,63775,1256,33.2
"237",17031062700,2696,88,1,0,6,56448,1158,30.5
"238",17031062800,3630,79,4,7,8,62438,1593,29.4
"239",17031062900,4278,90,0,5,4,82110,1468,28.8
"240",17031063000,3275,83,1,6,6,55745,1108,27.4
"241",17031063100,2384,80,3,7,6,55524,1084,29.4
"242",17031063200,6142,78,4,13,3,65846,1015,33.3
"243",17031063301,2418,76,6,11,6,40760,894,30.7
"244",17031063302,4040,85,1,7,5,65084,1126,29.1
"245",17031063303,1275,95,3,2,0,76104,2001,59.6
"246",17031063400,2070,79,6,4,7,60291,1157,28.9
"247",17031070101,4131,90,2,5,1,77851,1030,37.8
"248",17031070102,2355,65,9,8,15,53709,844,30.8
"249",17031070103,1795,79,2,8,11,49513,1060,28.3
"250",17031070200,4142,83,4,4,7,75298,1148,29
"251",17031070300,3408,81,1,9,4,63242,1487,28
"252",17031070400,3500,86,3,1,9,66852,1056,30.4
"253",17031070500,3147,85,4,4,7,82918,1373,31.8
"254",17031070600,2834,91,2,1,5,84619,1660,32
"255",17031070700,3673,71,3,9,17,62780,874,30
"256",17031071000,4095,74,4,8,11,38588,1466,21.9
"257",17031071100,2971,87,3,3,4,75069,1667,25.5
"258",17031071200,2091,76,4,10,10,64050,1462,28.8
"259",17031071300,3556,88,3,5,2,72382,1176,30.8
"260",17031071400,4666,84,3,5,5,60915,1230,31.4
"261",17031071500,5562,85,4,5,5,72798,1422,31.6
"262",17031071600,1702,85,5,4,2,74743,1502,35.3
"263",17031071700,1784,69,14,6,10,73472,1554,35.3
"264",17031071800,2606,72,14,5,8,76084,790,36.6
"265",17031080100,6446,84,3,4,6,109181,1419,45.8
"266",17031080201,3463,88,5,3,2,68161,1275,47.3
"267",17031080202,3521,83,5,9,2,86894,1285,38.8
"268",17031080300,4496,74,7,11,6,90718,1569,30.6
"269",17031080400,4469,36,55,2,3,37706,450,28.5
"270",17031081000,7811,68,10,13,7,46214,1022,31.4
"271",17031081100,3652,79,10,3,5,70456,1172,32.9
"272",17031081201,4551,77,2,12,6,127266,1415,43.5
"273",17031081202,3268,89,0,4,6,111959,1472,54.6
"274",17031081300,4994,77,5,14,3,131721,1415,49.7
"275",17031081401,2360,68,18,11,2,72556,1341,45.7
"276",17031081402,4072,74,4,16,3,98226,1488,43.8
"277",17031081403,6786,67,2,23,6,87988,1649,33.3
"278",17031081500,4196,77,1,17,2,118148,1674,35.3
"279",17031081600,3385,71,2,12,8,117817,1864,34.4
"280",17031081700,3225,62,5,14,18,89412,1623,30.6
"281",17031081800,7243,81,3,8,5,103088,1952,32.5
"282",17031081900,1297,33,52,7,2,79244,332,31.9
"283",17031090100,3122,89,0,2,8,37673,913,46.5
"284",17031090200,6331,90,0,3,6,41818,977,41.6
"285",17031090300,1431,96,0,1,2,39907,1274,43.2
"286",17031100100,5989,75,0,5,17,31500,885,39.4
"287",17031100200,7024,77,3,3,17,33503,962,43
"288",17031100300,6209,82,1,1,13,32403,1093,49.9
"289",17031100400,2961,88,0,1,9,37154,1293,43
"290",17031100500,5162,80,0,3,16,32900,1717,44.8
"291",17031100600,4938,76,0,6,15,32839,957,42.7
"292",17031100700,4705,79,0,9,12,35298,1038,44.4
"293",17031110100,5993,66,1,11,20,36283,846,36.6
"294",17031110200,2893,71,0,13,12,24850,793,40.2
"295",17031110300,5310,69,1,10,20,30819,788,41.9
"296",17031110400,4734,68,1,8,23,26929,921,43.4
"297",17031110501,4837,62,3,9,25,27399,864,36.4
"298",17031110502,3445,63,1,10,23,23947,811,40.5
"299",17031120100,3935,88,0,5,5,43736,856,43.8
"300",17031120200,4526,78,1,11,8,45561,729,41.5
"301",17031120300,6513,72,2,17,9,51087,796,44.3
"302",17031120400,3736,55,0,15,29,31684,965,38
"303",17031130100,6149,62,1,26,10,26526,380,44.2
"304",17031130200,1530,67,4,11,18,33989,993,38.9
"305",17031130300,5403,42,2,35,21,25066,944,37.1
"306",17031140100,4034,18,10,14,57,14797,824,28.9
"307",17031140200,5998,26,3,16,51,20670,763,28.5
"308",17031140301,2739,13,1,16,69,21390,758,33.2
"309",17031140302,4597,24,9,22,43,20131,753,36.1
"310",17031140400,7347,40,1,25,32,22255,844,35.4
"311",17031140500,4239,36,3,8,51,22844,830,34.4
"312",17031140601,3287,15,4,13,66,16543,852,30.6
"313",17031140602,5714,18,5,6,70,16041,833,30.2
"314",17031140701,2296,39,3,8,48,25654,799,34.4
"315",17031140702,6163,21,5,9,64,19711,782,30.6
"316",17031140800,7604,45,1,9,39,35570,851,35.3
"317",17031150200,7601,59,3,6,31,25444,754,36.8
"318",17031150300,7017,64,1,1,30,28043,918,38.8
"319",17031150401,4660,71,0,5,23,26375,876,42.9
"320",17031150402,3642,46,0,1,51,22908,815,40.1
"321",17031150501,3932,57,0,8,34,28288,961,38.3
"322",17031150502,4679,49,0,3,45,21759,860,38.4
"323",17031150600,3818,59,0,4,36,30415,851,33.7
"324",17031150700,4422,51,0,3,44,25886,788,39.5
"325",17031150800,5270,39,0,4,54,23867,805,36.1
"326",17031151001,2421,26,2,0,71,15980,856,35.8
"327",17031151002,5034,24,0,5,68,19650,770,30
"328",17031151100,5163,42,1,4,53,20375,767,36.1
"329",17031151200,3716,58,4,4,33,23359,689,39.8
"330",17031160100,2824,64,0,11,21,26179,978,35.9
"331",17031160200,3761,57,4,13,23,34264,779,37.3
"332",17031160300,3757,49,16,9,25,22806,692,34.8
"333",17031160400,5092,43,3,4,49,23020,795,34.7
"334",17031160501,4309,22,3,4,69,18911,829,30.8
"335",17031160502,4599,27,1,9,63,21549,831,31.8
"336",17031160601,3996,40,0,4,56,24376,877,30.8
"337",17031160602,3937,38,3,6,51,24790,843,31.9
"338",17031160700,5816,37,3,9,49,28649,889,36.7
"339",17031160800,5698,31,1,6,59,25677,962,33.1
"340",17031160900,2469,69,0,5,26,41760,865,40.3
"341",17031161000,1762,69,0,2,27,37533,780,38.3
"342",17031161100,2215,64,1,14,17,54397,1108,35.9
"343",17031161200,2823,32,0,11,52,19898,813,33
"344",17031161300,3783,35,2,1,59,19996,804,36.3
"345",17031170100,1906,80,2,6,12,26818,1487,59.2
"346",17031170200,4030,63,0,1,32,23263,748,40.6
"347",17031170300,5065,73,0,5,21,26393,867,41.5
"348",17031170400,3716,78,0,3,18,25367,900,40.4
"349",17031170500,4699,76,3,1,20,32624,953,42.6
"350",17031170600,2752,70,2,9,19,25553,824,36.2
"351",17031170700,2808,78,0,5,17,21932,738,40.9
"352",17031170800,3708,71,0,2,26,25262,841,39.2
"353",17031170900,1740,74,5,0,20,22954,933,39.4
"354",17031171000,7430,67,2,3,27,26759,890,40
"355",17031171100,4551,53,0,3,42,22004,843,32.4
"356",17031180100,5413,45,1,9,44,23358,749,35.3
"357",17031190100,2671,13,2,2,82,16606,720,30.5
"358",17031190200,5831,21,2,2,74,15523,828,31.8
"359",17031190300,5116,34,0,1,64,21710,695,37.2
"360",17031190401,4238,39,0,1,60,17598,792,33.1
"361",17031190402,4731,24,2,4,69,20429,783,33.6
"362",17031190601,4744,16,3,3,78,16573,964,30.9
"363",17031190602,5153,14,9,0,75,15975,855,33.7
"364",17031190701,2733,20,2,1,76,17151,746,32.6
"365",17031190702,4923,15,4,1,79,14707,818,31.2
"366",17031190800,6901,10,3,1,84,14406,796,28.5
"367",17031190900,2154,6,10,0,82,18074,748,30.4
"368",17031191000,2875,4,4,0,92,13895,826,32.2
"369",17031191100,7561,4,7,0,88,12852,727,25.1
"370",17031191200,3881,8,2,0,90,10078,763,24
"371",17031191301,5961,3,12,1,85,13489,807,30
"372",17031191302,5033,4,2,0,94,12512,849,24.9
"373",17031200100,4651,12,1,3,83,16967,835,31.7
"374",17031200200,5369,7,1,0,91,15030,765,32.3
"375",17031200300,2231,8,0,1,91,15297,719,27.4
"376",17031200401,4067,5,0,0,95,13066,813,31.9
"377",17031200402,3898,4,1,0,93,14361,688,28.2
"378",17031210100,3991,45,1,2,46,27202,893,34
"379",17031210400,2999,20,2,7,69,16392,842,30.8
"380",17031210501,4706,25,4,1,67,15751,752,29.4
"381",17031210502,5046,26,1,0,71,14614,737,29.6
"382",17031210601,3251,21,1,9,68,21036,778,33.8
"383",17031210602,4032,25,0,1,73,18618,766,30.1
"384",17031210700,4270,31,0,3,65,22832,819,35.1
"385",17031210800,1127,39,1,1,58,20346,887,31.4
"386",17031210900,3107,30,6,5,58,28795,828,34.5
"387",17031220300,2153,64,3,2,23,45655,1068,31.9
"388",17031220400,2618,62,1,6,30,39169,1085,32.6
"389",17031220500,2731,62,4,3,29,35574,1081,31.6
"390",17031220601,1449,43,11,0,45,28338,810,33.5
"391",17031220602,4554,50,5,8,35,31963,745,32.1
"392",17031220701,3699,20,10,2,68,17550,812,30.8
"393",17031220702,4321,17,4,1,75,15685,805,29.2
"394",17031220901,3332,16,8,2,74,15234,811,30.6
"395",17031220902,3205,16,7,1,76,21615,855,29.8
"396",17031221000,3271,17,10,1,71,15432,790,30.3
"397",17031221100,4815,34,13,2,48,22856,802,32.3
"398",17031221200,2808,48,4,1,43,30304,936,31.9
"399",17031221300,2603,46,6,2,43,30127,815,31.5
"400",17031221400,3187,32,3,2,62,24606,904,29.8
"401",17031221500,2695,45,3,3,48,27240,729,36.1
"402",17031221600,3078,70,1,4,24,46625,1083,31.2
"403",17031222200,1921,83,1,6,8,65615,1424,31.6
"404",17031222500,1449,27,8,0,65,23474,835,31.3
"405",17031222600,1636,37,11,6,45,23145,791,30.6
"406",17031222700,2631,23,8,0,69,19365,834,31.3
"407",17031222800,902,6,23,0,71,13074,744,29.8
"408",17031222900,1022,16,11,0,73,14205,737,35.1
"409",17031230100,1600,23,12,1,63,23023,758,30.1
"410",17031230200,1712,10,16,0,73,20730,701,30.2
"411",17031230300,1035,1,3,1,95,14975,810,27.5
"412",17031230400,2521,5,7,0,87,14756,801,33.1
"413",17031230500,3424,3,5,0,91,10745,715,24.5
"414",17031230600,7706,4,28,0,67,13255,742,29.6
"415",17031230700,4952,4,10,0,85,15607,710,30.3
"416",17031230800,1051,7,6,0,79,19524,819,35.4
"417",17031230900,4926,14,26,1,58,17235,766,32.2
"418",17031231100,1039,9,74,0,17,15225,739,37.2
"419",17031231200,5078,3,66,0,28,10486,729,30.9
"420",17031231500,6204,2,92,0,4,10630,678,29
"421",17031240200,1659,69,0,3,26,60763,921,34.4
"422",17031240300,1407,87,0,6,5,78893,1241,32.4
"423",17031240500,2228,74,1,7,14,74849,1658,31.3
"424",17031240600,1483,46,2,1,49,43310,938,31.8
"425",17031240700,1801,27,4,9,58,28795,753,31
"426",17031240800,1608,16,6,2,75,16531,712,34.8
"427",17031240900,986,27,12,8,52,22824,828,36
"428",17031241000,2082,25,30,0,45,18071,731,28.9
"429",17031241100,3776,46,10,3,40,29541,945,30.5
"430",17031241200,2009,60,7,14,19,41238,1068,29.1
"431",17031241300,1896,65,15,2,17,47638,1468,31.2
"432",17031241400,5055,64,16,5,13,57065,1329,32.4
"433",17031241500,3133,73,1,3,17,56435,1299,29.4
"434",17031241600,3421,66,5,6,22,42812,1154,28.8
"435",17031242000,4044,49,21,2,22,36163,833,33.5
"436",17031242100,3128,77,4,2,16,60010,1193,30.7
"437",17031242200,4047,69,4,4,19,55785,1124,29.6
"438",17031242300,3387,77,1,2,17,47841,1064,31.3
"439",17031242400,2859,85,1,2,8,38702,965,32.4
"440",17031242500,4043,47,3,1,48,23449,873,30.3
"441",17031242600,5221,41,9,3,43,29064,799,33.4
"442",17031242700,1852,20,28,2,48,23045,852,30.5
"443",17031242800,1547,80,1,3,16,33005,972,35.9
"444",17031242900,1947,59,6,1,33,40169,926,32
"445",17031243000,2496,47,0,2,51,40859,927,33.1
"446",17031243100,2553,41,4,1,53,34646,974,32.2
"447",17031243200,2181,57,1,2,39,47612,1083,31.5
"448",17031243300,2342,63,4,6,26,43661,1055,32.1
"449",17031243400,2866,50,6,6,36,39363,923,35
"450",17031243500,3168,71,12,5,9,63421,1405,32
"451",17031250200,3008,2,55,1,43,14491,810,28.1
"452",17031250300,4848,1,75,1,22,15367,747,30.9
"453",17031250400,5957,2,79,0,18,17440,731,38.7
"454",17031250500,7575,39,29,2,26,30911,792,39.4
"455",17031250600,4581,1,92,0,6,17022,780,36.4
"456",17031250700,5901,0,96,0,4,14226,690,33.3
"457",17031250800,2251,1,90,0,9,18440,710,34.8
"458",17031251000,1210,0,92,0,8,14762,730,38.1
"459",17031251100,4659,1,90,0,8,13614,731,37.7
"460",17031251200,4163,2,90,0,3,13467,689,34.5
"461",17031251300,4693,1,94,0,5,14766,698,36.9
"462",17031251400,3951,4,91,2,3,16100,680,39.2
"463",17031251500,4202,3,93,0,4,13723,733,30.1
"464",17031251600,3247,1,94,0,5,13469,743,34.9
"465",17031251700,1817,1,80,1,18,8222,742,29.2
"466",17031251800,4932,0,99,0,0,11851,793,29
"467",17031251900,5986,2,95,0,2,11481,690,30.8
"468",17031252000,6216,2,94,0,4,12589,675,29.4
"469",17031252101,1819,1,91,0,6,13855,714,37.4
"470",17031252102,5938,0,100,0,0,13037,820,30.1
"471",17031252201,2776,5,94,0,1,14330,713,45.9
"472",17031252202,4504,2,98,0,1,15623,641,28.5
"473",17031260100,1152,6,94,0,0,12493,485,28
"474",17031260200,1042,0,97,0,2,10529,727,26.9
"475",17031260300,1450,2,94,0,3,11293,642,28.7
"476",17031260400,1505,1,99,0,0,9599,726,26.8
"477",17031260500,1816,0,100,0,0,10633,714,33.3
"478",17031260600,2830,3,96,0,0,10278,792,24.5
"479",17031260700,2000,2,96,1,1,11708,731,30.6
"480",17031260800,2476,0,99,0,1,13775,658,28.9
"481",17031260900,1777,3,95,0,1,7991,845,27.2
"482",17031261000,2667,0,99,0,1,13651,833,25.4
"483",17031270500,1848,3,91,0,3,10458,585,27.1
"484",17031271200,1432,1,98,0,1,15588,772,36.2
"485",17031271300,1165,1,99,0,0,10282,709,28.7
"486",17031271400,1368,3,95,0,1,14318,677,30.1
"487",17031271500,1306,0,99,0,0,18469,697,35.2
"488",17031271800,903,2,98,0,0,9646,883,25.4
"489",17031280100,5730,76,4,10,8,77486,1831,31.2
"490",17031280400,1136,10,86,3,2,15609,724,31.8
"491",17031280800,695,9,88,0,2,12813,281,35.7
"492",17031280900,827,8,84,0,7,16305,354,29.8
"493",17031281900,4124,50,8,34,6,72253,1361,30.9
"494",17031282700,2557,15,45,4,36,22680,978,28.6
"495",17031282800,1801,42,24,15,17,28408,1118,32.3
"496",17031283100,2819,22,51,23,3,29454,1159,27.7
"497",17031283200,1360,33,39,19,7,29633,963,29.1
